Time,Node,Interface,Type,Packets,Kilobytes,PacketsRaw,KilobytesRaw
15,rtr-28,combined,Drop,0,0,0,0
15,rtr-29,combined,Drop,0,0,0,0
15,rtr-30,combined,Drop,0,0,0,0
15,rtr-31,combined,Drop,0,0,0,0
15,rtr-32,combined,Drop,0,0,0,0
15,rtr-33,combined,Drop,0,0,0,0
15,rtr-34,combined,Drop,0,0,0,0
15,rtr-35,combined,Drop,0,0,0,0
15,rtr-36,combined,Drop,0,0,0,0
15,rtr-37,combined,Drop,0,0,0,0
15.5,rtr-1,combined,Drop,0,0,0,0
15.5,rtr-2,combined,Drop,0,0,0,0
15.5,rtr-3,combined,Drop,0,0,0,0
15.5,rtr-4,combined,Drop,0,0,0,0
15.5,rtr-5,combined,Drop,0,0,0,0
15.5,rtr-6,combined,Drop,0,0,0,0
15.5,rtr-7,combined,Drop,0,0,0,0
15.5,rtr-8,combined,Drop,0,0,0,0
15.5,rtr-9,combined,Drop,0,0,0,0
15.5,rtr-10,combined,Drop,0,0,0,0
15.5,rtr-11,combined,Drop,0,0,0,0
15.5,rtr-12,combined,Drop,0,0,0,0
15.5,rtr-13,combined,Drop,0,0,0,0
15.5,rtr-14,combined,Drop,0,0,0,0
15.5,rtr-15,combined,Drop,0,0,0,0
15.5,rtr-16,combined,Drop,0,0,0,0
15.5,rtr-17,combined,Drop,0,0,0,0
15.5,rtr-18,combined,Drop,0,0,0,0
15.5,rtr-19,combined,Drop,0,0,0,0
15.5,rtr-20,combined,Drop,0,0,0,0
15.5,rtr-21,combined,Drop,0,0,0,0
15.5,rtr-22,combined,Drop,0,0,0,0
15.5,rtr-23,combined,Drop,0,0,0,0
15.5,rtr-24,combined,Drop,0,0,0,0
15.5,rtr-25,combined,Drop,0,0,0,0
15.5,rtr-26,combined,Drop,0,0,0,0
15.5,rtr-27,combined,Drop,0,0,0,0
15.5,rtr-28,combined,Drop,0,0,0,0
15.5,rtr-29,combined,Drop,0,0,0,0
15.5,rtr-30,combined,Drop,0,0,0,0
15.5,rtr-31,combined,Drop,0,0,0,0
15.5,rtr-32,combined,Drop,0,0,0,0
15.5,rtr-33,combined,Drop,0,0,0,0
15.5,rtr-34,combined,Drop,0,0,0,0
15.5,rtr-35,combined,Drop,0,0,0,0
15.5,rtr-36,combined,Drop,0,0,0,0
15.5,rtr-37,combined,Drop,0,0,0,0
16,rtr-1,combined,Drop,0,0,0,0
16,rtr-2,combined,Drop,0,0,0,0
16,rtr-3,combined,Drop,0,0,0,0
16,rtr-4,combined,Drop,0,0,0,0
16,rtr-5,combined,Drop,0,0,0,0
16,rtr-6,combined,Drop,0,0,0,0
16,rtr-7,combined,Drop,0,0,0,0
16,rtr-8,combined,Drop,0,0,0,0
16,rtr-9,combined,Drop,0,0,0,0
16,rtr-10,combined,Drop,0,0,0,0
16,rtr-11,combined,Drop,0,0,0,0
16,rtr-12,combined,Drop,0,0,0,0
16,rtr-13,combined,Drop,0,0,0,0
16,rtr-14,combined,Drop,0,0,0,0
16,rtr-15,combined,Drop,0,0,0,0
16,rtr-16,combined,Drop,0,0,0,0
16,rtr-17,combined,Drop,0,0,0,0
16,rtr-18,combined,Drop,0,0,0,0
16,rtr-19,combined,Drop,0,0,0,0
16,rtr-20,combined,Drop,0,0,0,0
16,rtr-21,combined,Drop,0,0,0,0
16,rtr-22,combined,Drop,0,0,0,0
16,rtr-23,combined,Drop,0,0,0,0
16,rtr-24,combined,Drop,0,0,0,0
16,rtr-25,combined,Drop,0,0,0,0
16,rtr-26,combined,Drop,0,0,0,0
16,rtr-27,combined,Drop,0,0,0,0
16,rtr-28,combined,Drop,0,0,0,0
16,rtr-29,combined,Drop,0,0,0,0
16,rtr-30,combined,Drop,0,0,0,0
16,rtr-31,combined,Drop,0,0,0,0
16,rtr-32,combined,Drop,0,0,0,0
16,rtr-33,combined,Drop,0,0,0,0
16,rtr-34,combined,Drop,0,0,0,0
16,rtr-35,combined,Drop,0,0,0,0
16,rtr-36,combined,Drop,0,0,0,0
16,rtr-37,combined,Drop,0,0,0,0
16.5,rtr-1,combined,Drop,0,0,0,0
16.5,rtr-2,combined,Drop,0,0,0,0
16.5,rtr-3,combined,Drop,0,0,0,0
16.5,rtr-4,combined,Drop,0,0,0,0
16.5,rtr-5,combined,Drop,0,0,0,0
16.5,rtr-6,combined,Drop,0,0,0,0
16.5,rtr-7,combined,Drop,0,0,0,0
16.5,rtr-8,combined,Drop,0,0,0,0
16.5,rtr-9,combined,Drop,0,0,0,0
16.5,rtr-10,combined,Drop,0,0,0,0
16.5,rtr-11,combined,Drop,0,0,0,0
16.5,rtr-12,combined,Drop,0,0,0,0
16.5,rtr-13,combined,Drop,0,0,0,0
16.5,rtr-14,combined,Drop,0,0,0,0
16.5,rtr-15,combined,Drop,0,0,0,0
16.5,rtr-16,combined,Drop,0,0,0,0
16.5,rtr-17,combined,Drop,0,0,0,0
16.5,rtr-18,combined,Drop,0,0,0,0
16.5,rtr-19,combined,Drop,0,0,0,0
16.5,rtr-20,combined,Drop,0,0,0,0
16.5,rtr-21,combined,Drop,0,0,0,0
16.5,rtr-22,combined,Drop,0,0,0,0
16.5,rtr-23,combined,Drop,0,0,0,0
16.5,rtr-24,combined,Drop,0,0,0,0
16.5,rtr-25,combined,Drop,0,0,0,0
16.5,rtr-26,combined,Drop,0,0,0,0
16.5,rtr-27,combined,Drop,0,0,0,0
16.5,rtr-28,combined,Drop,0,0,0,0
16.5,rtr-29,combined,Drop,0,0,0,0
16.5,rtr-30,combined,Drop,0,0,0,0
16.5,rtr-31,combined,Drop,0,0,0,0
16.5,rtr-32,combined,Drop,0,0,0,0
16.5,rtr-33,combined,Drop,0,0,0,0
16.5,rtr-34,combined,Drop,0,0,0,0
16.5,rtr-35,combined,Drop,0,0,0,0
16.5,rtr-36,combined,Drop,0,0,0,0
16.5,rtr-37,combined,Drop,0,0,0,0
17,rtr-1,combined,Drop,0,0,0,0
17,rtr-2,combined,Drop,0,0,0,0
17,rtr-3,combined,Drop,0,0,0,0
17,rtr-4,combined,Drop,0,0,0,0
17,rtr-5,combined,Drop,0,0,0,0
17,rtr-6,combined,Drop,0,0,0,0
17,rtr-7,combined,Drop,0,0,0,0
17,rtr-8,combined,Drop,0,0,0,0
17,rtr-9,combined,Drop,0,0,0,0
17,rtr-10,combined,Drop,0,0,0,0
17,rtr-11,combined,Drop,0,0,0,0
17,rtr-12,combined,Drop,0,0,0,0
17,rtr-13,combined,Drop,0,0,0,0
17,rtr-14,combined,Drop,0,0,0,0
17,rtr-15,combined,Drop,0,0,0,0
17,rtr-16,combined,Drop,0,0,0,0
17,rtr-17,combined,Drop,0,0,0,0
17,rtr-18,combined,Drop,0,0,0,0
17,rtr-19,combined,Drop,0,0,0,0
17,rtr-20,combined,Drop,0,0,0,0
17,rtr-21,combined,Drop,0,0,0,0
17,rtr-22,combined,Drop,0,0,0,0
17,rtr-23,combined,Drop,0,0,0,0
17,rtr-24,combined,Drop,0,0,0,0
17,rtr-25,combined,Drop,0,0,0,0
17,rtr-26,combined,Drop,0,0,0,0
17,rtr-27,combined,Drop,0,0,0,0
17,rtr-28,combined,Drop,0,0,0,0
17,rtr-29,combined,Drop,0,0,0,0
17,rtr-30,combined,Drop,0,0,0,0
17,rtr-31,combined,Drop,0,0,0,0
17,rtr-32,combined,Drop,0,0,0,0
17,rtr-33,combined,Drop,0,0,0,0
17,rtr-34,combined,Drop,0,0,0,0
17,rtr-35,combined,Drop,0,0,0,0
17,rtr-36,combined,Drop,0,0,0,0
17,rtr-37,combined,Drop,0,0,0,0
17.5,rtr-1,combined,Drop,0,0,0,0
17.5,rtr-2,combined,Drop,0,0,0,0
17.5,rtr-3,combined,Drop,0,0,0,0
17.5,rtr-4,combined,Drop,0,0,0,0
17.5,rtr-5,combined,Drop,0,0,0,0
17.5,rtr-6,combined,Drop,0,0,0,0
17.5,rtr-7,combined,Drop,0,0,0,0
17.5,rtr-8,combined,Drop,0,0,0,0
17.5,rtr-9,combined,Drop,0,0,0,0
17.5,rtr-10,combined,Drop,0,0,0,0
17.5,rtr-11,combined,Drop,0,0,0,0
17.5,rtr-12,combined,Drop,0,0,0,0
17.5,rtr-13,combined,Drop,0,0,0,0
17.5,rtr-14,combined,Drop,0,0,0,0
17.5,rtr-15,combined,Drop,0,0,0,0
17.5,rtr-16,combined,Drop,0,0,0,0
17.5,rtr-17,combined,Drop,0,0,0,0
17.5,rtr-18,combined,Drop,0,0,0,0
17.5,rtr-19,combined,Drop,0,0,0,0
17.5,rtr-20,combined,Drop,0,0,0,0
17.5,rtr-21,combined,Drop,0,0,0,0
17.5,rtr-22,combined,Drop,0,0,0,0
17.5,rtr-23,combined,Drop,0,0,0,0
17.5,rtr-24,combined,Drop,0,0,0,0
17.5,rtr-25,combined,Drop,0,0,0,0
17.5,rtr-26,combined,Drop,0,0,0,0
17.5,rtr-27,combined,Drop,0,0,0,0
17.5,rtr-28,combined,Drop,0,0,0,0
17.5,rtr-29,combined,Drop,0,0,0,0
17.5,rtr-30,combined,Drop,0,0,0,0
17.5,rtr-31,combined,Drop,0,0,0,0
17.5,rtr-32,combined,Drop,0,0,0,0
17.5,rtr-33,combined,Drop,0,0,0,0
17.5,rtr-34,combined,Drop,0,0,0,0
17.5,rtr-35,combined,Drop,0,0,0,0
17.5,rtr-36,combined,Drop,0,0,0,0
17.5,rtr-37,combined,Drop,0,0,0,0
18,rtr-1,combined,Drop,0,0,0,0
18,rtr-2,combined,Drop,0,0,0,0
18,rtr-3,combined,Drop,0,0,0,0
18,rtr-4,combined,Drop,0,0,0,0
18,rtr-5,combined,Drop,0,0,0,0
18,rtr-6,combined,Drop,0,0,0,0
18,rtr-7,combined,Drop,0,0,0,0
18,rtr-8,combined,Drop,0,0,0,0
18,rtr-9,combined,Drop,0,0,0,0
18,rtr-10,combined,Drop,0,0,0,0
18,rtr-11,combined,Drop,0,0,0,0
18,rtr-12,combined,Drop,0,0,0,0
18,rtr-13,combined,Drop,0,0,0,0
18,rtr-14,combined,Drop,0,0,0,0
18,rtr-15,combined,Drop,0,0,0,0
18,rtr-16,combined,Drop,0,0,0,0
18,rtr-17,combined,Drop,0,0,0,0
18,rtr-18,combined,Drop,0,0,0,0
18,rtr-19,combined,Drop,0,0,0,0
18,rtr-20,combined,Drop,0,0,0,0
18,rtr-21,combined,Drop,0,0,0,0
18,rtr-22,combined,Drop,0,0,0,0
18,rtr-23,combined,Drop,0,0,0,0
18,rtr-24,combined,Drop,0,0,0,0
18,rtr-25,combined,Drop,0,0,0,0
18,rtr-26,combined,Drop,0,0,0,0
18,rtr-27,combined,Drop,0,0,0,0
18,rtr-28,combined,Drop,0,0,0,0
18,rtr-29,combined,Drop,0,0,0,0
18,rtr-30,combined,Drop,0,0,0,0
18,rtr-31,combined,Drop,0,0,0,0
18,rtr-32,combined,Drop,0,0,0,0
18,rtr-33,combined,Drop,0,0,0,0
18,rtr-34,combined,Drop,0,0,0,0
18,rtr-35,combined,Drop,0,0,0,0
18,rtr-36,combined,Drop,0,0,0,0
18,rtr-37,combined,Drop,0,0,0,0
18.5,rtr-1,combined,Drop,0,0,0,0
18.5,rtr-2,combined,Drop,0,0,0,0
18.5,rtr-3,combined,Drop,0,0,0,0
18.5,rtr-4,combined,Drop,0,0,0,0
18.5,rtr-5,combined,Drop,0,0,0,0
18.5,rtr-6,combined,Drop,0,0,0,0
18.5,rtr-7,combined,Drop,0,0,0,0
18.5,rtr-8,combined,Drop,0,0,0,0
18.5,rtr-9,combined,Drop,0,0,0,0
18.5,rtr-10,combined,Drop,0,0,0,0
18.5,rtr-11,combined,Drop,0,0,0,0
18.5,rtr-12,combined,Drop,0,0,0,0
18.5,rtr-13,combined,Drop,0,0,0,0
18.5,rtr-14,combined,Drop,0,0,0,0
18.5,rtr-15,combined,Drop,0,0,0,0
18.5,rtr-16,combined,Drop,0,0,0,0
18.5,rtr-17,combined,Drop,0,0,0,0
18.5,rtr-18,combined,Drop,0,0,0,0
18.5,rtr-19,combined,Drop,0,0,0,0
18.5,rtr-20,combined,Drop,0,0,0,0
18.5,rtr-21,combined,Drop,0,0,0,0
18.5,rtr-22,combined,Drop,0,0,0,0
18.5,rtr-23,combined,Drop,0,0,0,0
18.5,rtr-24,combined,Drop,0,0,0,0
18.5,rtr-25,combined,Drop,0,0,0,0
18.5,rtr-26,combined,Drop,0,0,0,0
18.5,rtr-27,combined,Drop,0,0,0,0
18.5,rtr-28,combined,Drop,0,0,0,0
18.5,rtr-29,combined,Drop,0,0,0,0
18.5,rtr-30,combined,Drop,0,0,0,0
18.5,rtr-31,combined,Drop,0,0,0,0
18.5,rtr-32,combined,Drop,0,0,0,0
18.5,rtr-33,combined,Drop,0,0,0,0
18.5,rtr-34,combined,Drop,0,0,0,0
18.5,rtr-35,combined,Drop,0,0,0,0
18.5,rtr-36,combined,Drop,0,0,0,0
18.5,rtr-37,combined,Drop,0,0,0,0
19,rtr-1,combined,Drop,0,0,0,0
19,rtr-2,combined,Drop,0,0,0,0
19,rtr-3,combined,Drop,0,0,0,0
19,rtr-4,combined,Drop,0,0,0,0
19,rtr-5,combined,Drop,0,0,0,0
19,rtr-6,combined,Drop,0,0,0,0
19,rtr-7,combined,Drop,0,0,0,0
19,rtr-8,combined,Drop,0,0,0,0
19,rtr-9,combined,Drop,0,0,0,0
19,rtr-10,combined,Drop,0,0,0,0
19,rtr-11,combined,Drop,0,0,0,0
19,rtr-12,combined,Drop,0,0,0,0
19,rtr-13,combined,Drop,0,0,0,0
19,rtr-14,combined,Drop,0,0,0,0
19,rtr-15,combined,Drop,0,0,0,0
19,rtr-16,combined,Drop,0,0,0,0
19,rtr-17,combined,Drop,0,0,0,0
19,rtr-18,combined,Drop,0,0,0,0
19,rtr-19,combined,Drop,0,0,0,0
19,rtr-20,combined,Drop,0,0,0,0
19,rtr-21,combined,Drop,0,0,0,0
19,rtr-22,combined,Drop,0,0,0,0
19,rtr-23,combined,Drop,0,0,0,0
19,rtr-24,combined,Drop,0,0,0,0
19,rtr-25,combined,Drop,0,0,0,0
19,rtr-26,combined,Drop,0,0,0,0
19,rtr-27,combined,Drop,0,0,0,0
19,rtr-28,combined,Drop,0,0,0,0
19,rtr-29,combined,Drop,0,0,0,0
19,rtr-30,combined,Drop,0,0,0,0
19,rtr-31,combined,Drop,0,0,0,0
19,rtr-32,combined,Drop,0,0,0,0
19,rtr-33,combined,Drop,0,0,0,0
19,rtr-34,combined,Drop,0,0,0,0
19,rtr-35,combined,Drop,0,0,0,0
19,rtr-36,combined,Drop,0,0,0,0
19,rtr-37,combined,Drop,0,0,0,0
19.5,rtr-1,combined,Drop,0,0,0,0
19.5,rtr-2,combined,Drop,0,0,0,0
19.5,rtr-3,combined,Drop,0,0,0,0
19.5,rtr-4,combined,Drop,0,0,0,0
19.5,rtr-5,combined,Drop,0,0,0,0
19.5,rtr-6,combined,Drop,0,0,0,0
19.5,rtr-7,combined,Drop,0,0,0,0
19.5,rtr-8,combined,Drop,0,0,0,0
19.5,rtr-9,combined,Drop,0,0,0,0
19.5,rtr-10,combined,Drop,0,0,0,0
19.5,rtr-11,combined,Drop,0,0,0,0
19.5,rtr-12,combined,Drop,0,0,0,0
19.5,rtr-13,combined,Drop,0,0,0,0
19.5,rtr-14,combined,Drop,0,0,0,0
19.5,rtr-15,combined,Drop,0,0,0,0
19.5,rtr-16,combined,Drop,0,0,0,0
19.5,rtr-17,combined,Drop,0,0,0,0
19.5,rtr-18,combined,Drop,0,0,0,0
19.5,rtr-19,combined,Drop,0,0,0,0
19.5,rtr-20,combined,Drop,0,0,0,0
19.5,rtr-21,combined,Drop,0,0,0,0
19.5,rtr-22,combined,Drop,0,0,0,0
19.5,rtr-23,combined,Drop,0,0,0,0
19.5,rtr-24,combined,Drop,0,0,0,0
19.5,rtr-25,combined,Drop,0,0,0,0
19.5,rtr-26,combined,Drop,0,0,0,0
19.5,rtr-27,combined,Drop,0,0,0,0
19.5,rtr-28,combined,Drop,0,0,0,0
19.5,rtr-29,combined,Drop,0,0,0,0
19.5,rtr-30,combined,Drop,0,0,0,0
19.5,rtr-31,combined,Drop,0,0,0,0
19.5,rtr-32,combined,Drop,0,0,0,0
19.5,rtr-33,combined,Drop,0,0,0,0
19.5,rtr-34,combined,Drop,0,0,0,0
19.5,rtr-35,combined,Drop,0,0,0,0
19.5,rtr-36,combined,Drop,0,0,0,0
19.5,rtr-37,combined,Drop,0,0,0,0
20,rtr-1,combined,Drop,0,0,0,0
20,rtr-2,combined,Drop,0,0,0,0
20,rtr-3,combined,Drop,0,0,0,0
20,rtr-4,combined,Drop,0,0,0,0
20,rtr-5,combined,Drop,0,0,0,0
20,rtr-6,combined,Drop,0,0,0,0
20,rtr-7,combined,Drop,0,0,0,0
20,rtr-8,combined,Drop,0,0,0,0
20,rtr-9,combined,Drop,0,0,0,0
20,rtr-10,combined,Drop,0,0,0,0
20,rtr-11,combined,Drop,0,0,0,0
20,rtr-12,combined,Drop,0,0,0,0
20,rtr-13,combined,Drop,0,0,0,0
20,rtr-14,combined,Drop,0,0,0,0
20,rtr-15,combined,Drop,0,0,0,0
20,rtr-16,combined,Drop,0,0,0,0
20,rtr-17,combined,Drop,0,0,0,0
20,rtr-18,combined,Drop,0,0,0,0
20,rtr-19,combined,Drop,0,0,0,0
20,rtr-20,combined,Drop,0,0,0,0
20,rtr-21,combined,Drop,0,0,0,0
20,rtr-22,combined,Drop,0,0,0,0
20,rtr-23,combined,Drop,0,0,0,0
20,rtr-24,combined,Drop,0,0,0,0
20,rtr-25,combined,Drop,0,0,0,0
20,rtr-26,combined,Drop,0,0,0,0
20,rtr-27,combined,Drop,0,0,0,0
20,rtr-28,combined,Drop,0,0,0,0
20,rtr-29,combined,Drop,0,0,0,0
20,rtr-30,combined,Drop,0,0,0,0
20,rtr-31,combined,Drop,0,0,0,0
20,rtr-32,combined,Drop,0,0,0,0
20,rtr-33,combined,Drop,0,0,0,0
20,rtr-34,combined,Drop,0,0,0,0
20,rtr-35,combined,Drop,0,0,0,0
20,rtr-36,combined,Drop,0,0,0,0
20,rtr-37,combined,Drop,0,0,0,0
20.5,rtr-1,combined,Drop,0,0,0,0
20.5,rtr-2,combined,Drop,0,0,0,0
20.5,rtr-3,combined,Drop,0,0,0,0
20.5,rtr-4,combined,Drop,0,0,0,0
20.5,rtr-5,combined,Drop,0,0,0,0
20.5,rtr-6,combined,Drop,0,0,0,0
20.5,rtr-7,combined,Drop,0,0,0,0
20.5,rtr-8,combined,Drop,0,0,0,0
20.5,rtr-9,combined,Drop,0,0,0,0
20.5,rtr-10,combined,Drop,0,0,0,0
20.5,rtr-11,combined,Drop,0,0,0,0
20.5,rtr-12,combined,Drop,0,0,0,0
20.5,rtr-13,combined,Drop,0,0,0,0
20.5,rtr-14,combined,Drop,0,0,0,0
20.5,rtr-15,combined,Drop,0,0,0,0
20.5,rtr-16,combined,Drop,0,0,0,0
20.5,rtr-17,combined,Drop,0,0,0,0
20.5,rtr-18,combined,Drop,0,0,0,0
20.5,rtr-19,combined,Drop,0,0,0,0
20.5,rtr-20,combined,Drop,0,0,0,0
20.5,rtr-21,combined,Drop,0,0,0,0
20.5,rtr-22,combined,Drop,0,0,0,0
20.5,rtr-23,combined,Drop,0,0,0,0
20.5,rtr-24,combined,Drop,0,0,0,0
20.5,rtr-25,combined,Drop,0,0,0,0
20.5,rtr-26,combined,Drop,0,0,0,0
20.5,rtr-27,combined,Drop,0,0,0,0
20.5,rtr-28,combined,Drop,0,0,0,0
20.5,rtr-29,combined,Drop,0,0,0,0
20.5,rtr-30,combined,Drop,0,0,0,0
20.5,rtr-31,combined,Drop,0,0,0,0
20.5,rtr-32,combined,Drop,0,0,0,0
20.5,rtr-33,combined,Drop,0,0,0,0
20.5,rtr-34,combined,Drop,0,0,0,0
20.5,rtr-35,combined,Drop,0,0,0,0
20.5,rtr-36,combined,Drop,0,0,0,0
20.5,rtr-37,combined,Drop,0,0,0,0
21,rtr-1,combined,Drop,0,0,0,0
21,rtr-2,combined,Drop,0,0,0,0
21,rtr-3,combined,Drop,0,0,0,0
21,rtr-4,combined,Drop,0,0,0,0
21,rtr-5,combined,Drop,0,0,0,0
21,rtr-6,combined,Drop,0,0,0,0
21,rtr-7,combined,Drop,0,0,0,0
21,rtr-8,combined,Drop,0,0,0,0
21,rtr-9,combined,Drop,0,0,0,0
21,rtr-10,combined,Drop,0,0,0,0
21,rtr-11,combined,Drop,0,0,0,0
21,rtr-12,combined,Drop,0,0,0,0
21,rtr-13,combined,Drop,0,0,0,0
21,rtr-14,combined,Drop,0,0,0,0
21,rtr-15,combined,Drop,0,0,0,0
21,rtr-16,combined,Drop,0,0,0,0
21,rtr-17,combined,Drop,0,0,0,0
21,rtr-18,combined,Drop,0,0,0,0
21,rtr-19,combined,Drop,0,0,0,0
21,rtr-20,combined,Drop,0,0,0,0
21,rtr-21,combined,Drop,0,0,0,0
21,rtr-22,combined,Drop,0,0,0,0
21,rtr-23,combined,Drop,0,0,0,0
21,rtr-24,combined,Drop,0,0,0,0
21,rtr-25,combined,Drop,0,0,0,0
21,rtr-26,combined,Drop,0,0,0,0
21,rtr-27,combined,Drop,0,0,0,0
21,rtr-28,combined,Drop,0,0,0,0
21,rtr-29,combined,Drop,0,0,0,0
21,rtr-30,combined,Drop,0,0,0,0
21,rtr-31,combined,Drop,0,0,0,0
21,rtr-32,combined,Drop,0,0,0,0
21,rtr-33,combined,Drop,0,0,0,0
21,rtr-34,combined,Drop,0,0,0,0
21,rtr-35,combined,Drop,0,0,0,0
21,rtr-36,combined,Drop,0,0,0,0
21,rtr-37,combined,Drop,0,0,0,0
21.5,rtr-1,combined,Drop,0,0,0,0
21.5,rtr-2,combined,Drop,0,0,0,0
21.5,rtr-3,combined,Drop,0,0,0,0
21.5,rtr-4,combined,Drop,0,0,0,0
21.5,rtr-5,combined,Drop,0,0,0,0
21.5,rtr-6,combined,Drop,0,0,0,0
21.5,rtr-7,combined,Drop,0,0,0,0
21.5,rtr-8,combined,Drop,0,0,0,0
21.5,rtr-9,combined,Drop,0,0,0,0
21.5,rtr-10,combined,Drop,0,0,0,0
21.5,rtr-11,combined,Drop,0,0,0,0
21.5,rtr-12,combined,Drop,0,0,0,0
21.5,rtr-13,combined,Drop,0,0,0,0
21.5,rtr-14,combined,Drop,0,0,0,0
21.5,rtr-15,combined,Drop,0,0,0,0
21.5,rtr-16,combined,Drop,0,0,0,0
21.5,rtr-17,combined,Drop,0,0,0,0
21.5,rtr-18,combined,Drop,0,0,0,0
21.5,rtr-19,combined,Drop,0,0,0,0
21.5,rtr-20,combined,Drop,0,0,0,0
21.5,rtr-21,combined,Drop,0,0,0,0
21.5,rtr-22,combined,Drop,0,0,0,0
21.5,rtr-23,combined,Drop,0,0,0,0
21.5,rtr-24,combined,Drop,0,0,0,0
21.5,rtr-25,combined,Drop,0,0,0,0
21.5,rtr-26,combined,Drop,0,0,0,0
21.5,rtr-27,combined,Drop,0,0,0,0
21.5,rtr-28,combined,Drop,0,0,0,0
21.5,rtr-29,combined,Drop,0,0,0,0
21.5,rtr-30,combined,Drop,0,0,0,0
21.5,rtr-31,combined,Drop,0,0,0,0
21.5,rtr-32,combined,Drop,0,0,0,0
21.5,rtr-33,combined,Drop,0,0,0,0
21.5,rtr-34,combined,Drop,0,0,0,0
21.5,rtr-35,combined,Drop,0,0,0,0
21.5,rtr-36,combined,Drop,0,0,0,0
21.5,rtr-37,combined,Drop,0,0,0,0
22,rtr-1,combined,Drop,0,0,0,0
22,rtr-2,combined,Drop,0,0,0,0
22,rtr-3,combined,Drop,0,0,0,0
22,rtr-4,combined,Drop,0,0,0,0
22,rtr-5,combined,Drop,0,0,0,0
22,rtr-6,combined,Drop,0,0,0,0
22,rtr-7,combined,Drop,0,0,0,0
22,rtr-8,combined,Drop,0,0,0,0
22,rtr-9,combined,Drop,0,0,0,0
22,rtr-10,combined,Drop,0,0,0,0
22,rtr-11,combined,Drop,0,0,0,0
22,rtr-12,combined,Drop,0,0,0,0
22,rtr-13,combined,Drop,0,0,0,0
22,rtr-14,combined,Drop,0,0,0,0
22,rtr-15,combined,Drop,0,0,0,0
22,rtr-16,combined,Drop,0,0,0,0
22,rtr-17,combined,Drop,0,0,0,0
22,rtr-18,combined,Drop,0,0,0,0
22,rtr-19,combined,Drop,0,0,0,0
22,rtr-20,combined,Drop,0,0,0,0
22,rtr-21,combined,Drop,0,0,0,0
22,rtr-22,combined,Drop,0,0,0,0
22,rtr-23,combined,Drop,0,0,0,0
22,rtr-24,combined,Drop,0,0,0,0
22,rtr-25,combined,Drop,0,0,0,0
22,rtr-26,combined,Drop,0,0,0,0
22,rtr-27,combined,Drop,0,0,0,0
22,rtr-28,combined,Drop,0,0,0,0
22,rtr-29,combined,Drop,0,0,0,0
22,rtr-30,combined,Drop,0,0,0,0
22,rtr-31,combined,Drop,0,0,0,0
22,rtr-32,combined,Drop,0,0,0,0
22,rtr-33,combined,Drop,0,0,0,0
22,rtr-34,combined,Drop,0,0,0,0
22,rtr-35,combined,Drop,0,0,0,0
22,rtr-36,combined,Drop,0,0,0,0
22,rtr-37,combined,Drop,0,0,0,0
22.5,rtr-1,combined,Drop,0,0,0,0
22.5,rtr-2,combined,Drop,0,0,0,0
22.5,rtr-3,combined,Drop,0,0,0,0
22.5,rtr-4,combined,Drop,0,0,0,0
22.5,rtr-5,combined,Drop,0,0,0,0
22.5,rtr-6,combined,Drop,0,0,0,0
22.5,rtr-7,combined,Drop,0,0,0,0
22.5,rtr-8,combined,Drop,0,0,0,0
22.5,rtr-9,combined,Drop,0,0,0,0
22.5,rtr-10,combined,Drop,0,0,0,0
22.5,rtr-11,combined,Drop,0,0,0,0
22.5,rtr-12,combined,Drop,0,0,0,0
22.5,rtr-13,combined,Drop,0,0,0,0
